his	O
attempts	EVENT
to	O
distort	EVENT
the	O
truth	EVENT
.	O

``	O
We	O
believe	EVENT
that	O
his	O
words	O
can	O
not	O
distract	O
the	O
world	O
from	O
the	O
facts	O
of	O
Iraqi	O
aggression	EVENT
.	O
''	O

An	O
international	O
land	O
,	O
sea	O
and	O
air	O
force	O
has	O
mobilized	EVENT
since	O
Iraq	O
's	O
invasion	EVENT
,	O
which	O
was	O
sparked	EVENT
by	O
disputes	EVENT
over	O
oil	O
,	O
land	O
and	O
repayment	O
of	O
war	O
loans	O
.	O

In	O
the	O
largest	O
U.S.	O
military	O
operation	EVENT
since	O
Vietnam	EVENT
,	O
an	O
estimated	O
20,000	O
American	O
GIs	O
have	O
already	O
massed	EVENT
to	O
defend	EVENT
Saudi	O
Arabia	O
.	O

``	O
We	O
do	O
n't	O
just	O
arrive	O
,	O
''	O
said	EVENT
four-star	O
Gen.	O
John	O
Dailey	O
,	O
assistant	O
commandant	O
of	O
the	O
U.S.	O
Marine	O
Corps	O
.	O

``	O
We	O
're	O
there	EVENT
to	O
stay	EVENT
for	O
a	O
fairly	O
lengthy	O
period	O
.	O
''	O

Egypt	O
,	O
Syria	O
,	O
Morocco	O
and	O
Bangladesh	O
also	O
committed	EVENT
ground	O
troops	O
,	O
to	O
a	O
much	O
lesser	O
degree	O
.	O

The	O
U.S.	O
Navy	O
has	EVENT
27	O
ships	O
in	O
the	O
maritime	O
barricade	O
of	O
Iraq	O
.	O

They	O
are	O
aided	EVENT
by	O
Britain	O
,	O
West	O
Germany	O
,	O
Australia	O
,	O
Canada	O
,	O
the	O
Netherlands	O
and	O
Belgium	O
.	O

Bush	O
was	O
expected	EVENT
to	O
authorize	EVENT
naval	O
commanders	O
to	O
use	EVENT
``	O
the	O
minimum	O
force	O
necessary	O
''	O
to	O
interdict	EVENT
shipments	O
to	O
and	O
from	O
Iraq	O
,	O
a	O
U.S.	O
official	O
said	EVENT
.	O

That	O
could	O
include	O
firing	EVENT
across	O
the	O
bow	O
to	O
halt	EVENT
a	O
ship	O
.	O

In	O
the	O
air	O
,	O
U.S.	O
Air	O
Force	O
fliers	O
say	EVENT
they	O
have	O
engaged	EVENT
in	O
``	O
a	O
little	O
cat	O
and	O
mouse	O
''	O
with	O
Iraqi	O
warplanes	O
,	O
which	O
have	O
retreated	EVENT
when	O
weapons	O
radar	O
locks	EVENT
onto	O
them	O
.	O

``	O
They	O
do	O
n't	O
want	O
to	O
play	EVENT
with	O
us	O
,	O
''	O
one	O
U.S.	O
crew	O
chief	O
said	EVENT
.	O

In	O
Kuwait	O
,	O
the	O
Iraqis	O
have	O
rimmed	EVENT
the	O
capital	O
city	O
with	O
an	O
air-defense	O
system	O
,	O
according	EVENT
to	O
a	O
U.S.	O
official	O
who	O
spoke	O
on	O
the	O
condition	O
of	O
anonymity	O
.	O

He	O
declined	EVENT
to	O
say	EVENT
if	O
the	O
weapons	O
included	EVENT
missiles	O
,	O
but	O
the	O
Iraqis	O
have	O
them	O
in	O
their	O
arsenal	O
.	O

The	O
Iraqis	O
also	O
possess	O
chemical	O
weapons	O
.	O

The	O
combined	O
operations	EVENT
are	O
designed	O
to	O
isolate	EVENT
and	O
strangle	EVENT
Iraq	O
until	O
it	O
retreats	EVENT
from	O
Kuwait	O
.	O

The	O
quarantine	EVENT
hopes	EVENT
to	O
staunch	EVENT
the	O
flow	EVENT
of	O
Iraqi	O
oil	O
,	O
which	O
is	O
Iraq	O
's	O
economic	O
lifeblood	O
,	O
and	O
clamp	EVENT
down	O
on	O
food	O
and	O
supplies	O
going	EVENT
in	O
.	O

Iraq	O
now	O
controls	EVENT
20	O
percent	O
of	O
the	O
world	O
's	O
oil	O
reserves	O
with	O
its	O
conquest	EVENT
of	O
Kuwait	O
.	O

Only	O
Saudi	O
Arabia	O
has	EVENT
more	O
oil	O
reserves	O
.	O

The	O
economic	O
chokehold	EVENT
appears	O
to	O
be	O
working	O
.	O

The	O
Lloyd	O
's	O
List	O
International	O
newspaper	O
,	O
which	O
monitors	O
worldwide	O
shipping	O
,	O
said	EVENT
Iraq	O
's	O
fleet	O
of	O
80	O
tankers	O
and	O
cargo	O
ships	O
has	O
stopped	EVENT
regular	O
trading	EVENT
.	O

John	O
Prescott	O
,	O
a	O
shipping	O
correspondent	O
,	O
said	EVENT
there	O
was	O
no	O
shipping	O
in	O
Kuwaiti	O
or	O
Iraqi	O
ports	O
and	O
that	O
activity	O
was	O
trailing	EVENT
off	O
in	O
the	O
Jordanian	O
port	O
of	O
Aqaba	O
.	O

Bush	O
's	O
chief	O
objective	EVENT
in	O
his	O
meeting	EVENT
with	O
Hussein	O
was	O
to	O
press	EVENT
the	O
king	O
to	O
shut	EVENT
down	O
Iraq	O
's	O
food	O
and	O
oil	O
supply	O
route	O
from	O
Aqaba	O
on	O
the	O
Red	O
Sea	O
.	O

Aqaba	O
is	O
Iraq	O
's	O
only	O
outlet	EVENT
now	O
that	O
an	O
international	O
noose	O
has	O
tightened	EVENT
.	O

Bush	O
has	O
indicated	EVENT
the	O
U.S.	O
Navy	O
will	O
barricade	O
the	O
port	O
from	O
Iraqi	O
ships	O
.	O

The	O
president	O
also	O
has	O
offered	EVENT
to	O
help	EVENT
offset	EVENT
Jordan	O
's	O
costs	EVENT
because	O
40	O
percent	O
of	O
its	O
exports	O
go	EVENT
to	O
Iraq	O
and	O
90	O
percent	O
of	O
its	O
oil	O
comes	EVENT
from	O
there	O
.	O

``	O
It	O
's	O
our	O
only	O
outlet	EVENT
to	O
the	O
sea	O
and	O
the	O
rest	O
of	O
the	O
world	O
,	O
''	O
Hussein	O
said	EVENT
.	O

He	O
also	O
said	EVENT
of	O
trade	O
with	O
Iraq	O
:	O
``	O
There	O
are	O
no	O
shipments	O
at	O
the	O
moment	O
.	O
''	O

A	O
day	O
earlier	O
,	O
scores	O
of	O
trucks	O
,	O
many	O
with	O
Iraqi	O
license	O
plates	O
,	O
streamed	EVENT
north	O
out	O
of	O
Aqaba	O
to	O
Amman	O
and	O
onto	O
the	O
desert	O
highway	O
bound	O
for	O
Iraq	O
.	O

The	O
Jordanian	O
monarch	O
met	EVENT
this	O
week	O
with	O
Saddam	O
,	O
but	O
he	O
told	EVENT
reporters	O
he	O
had	O
no	O
message	O
from	O
Baghdad	O
.	O

``	O
I	O
am	O
not	O
talking	O
on	O
behalf	O
of	O
anyone	O
in	O
the	O
area	O
...	O
but	O
myself	O
,	O
''	O
Hussein	O
said	EVENT
.	O

In	O
the	O
United	O
Nations	O
,	O
Libya	O
called	EVENT
for	O
the	O
replacement	EVENT
of	O
U.S.	O
forces	O
in	O
the	O
Persian	O
Gulf	O
with	O
Arab	O
League	O
forces	O
and	O
U.N.	O
soldiers	O
.	O

Libyan	O
leader	O
Moammar	O
Gadhafi	O
,	O
in	O
a	O
letter	O
to	O
the	O
U.N.	O
Secretary-General	O
,	O
also	O
called	EVENT
for	O
an	O
emergency	O
Security	O
Council	O
meeting	EVENT
in	O
Geneva	O
to	O
remove	EVENT
U.S.	O
forces	O
.	O

There	O
was	O
no	O
decision	O
on	O
a	O
meeting	EVENT
.	O

Thirty-two	O
of	O
the	O
159	O
U.N.	O
members	O
had	O
filed	EVENT
compliance	O
reports	O
by	O
Wednesday	O
,	O
and	O
all	O
were	O
honoring	EVENT
the	O
sanctions	EVENT
Iraq	O
.	O

Also	O
Thursday	O
,	O
Saudi	O
Arabia	O
called	EVENT
for	O
an	O
emergency	O
conference	EVENT
of	O
the	O
Organization	O
of	O
Petroleum	O
Exporting	O
Countries	O
to	O
discuss	EVENT
how	O
much	O
oil	O
to	O
pump	EVENT
.	O

The	O
minister	O
denied	EVENT
the	O
kingdom	O
had	O
notified	O
notified	EVENT
any	O
of	O
its	O
customers	O
of	O
any	O
cutbacks	EVENT
in	O
oil	O
supply	O
.	O

Reports	O
attributed	O
to	O
the	O
Japanese	O
foreign	O
ministry	O
said	EVENT
Saudi	O
Arabia	O
told	EVENT
U.S.	O
,	O
European	O
and	O
Japanese	O
oil	O
companies	O
of	O
a	O
15-20	O
percent	O
cutback	EVENT
in	O
its	O
oil	O
supply	O
in	O
September	O
.	O

Meanwhile	O
,	O
Egypt	O
's	O
official	O
Middle	O
East	O
News	O
Agency	O
said	EVENT
Thursday	O
that	O
Saddam	O
was	O
the	O
target	EVENT
of	O
an	O
assassination	EVENT
attempt	EVENT
,	O
which	O
led	EVENT
to	O
``	O
large-scale	O
''	O
arrests	EVENT
,	O
including	O
some	O
close	O
associates	O
of	O
the	O
Iraqi	O
strongman	O
.	O

The	O
agency	O
quoted	EVENT
witnesses	O
as	O
saying	EVENT
tanks	O
and	O
armored	O
cars	O
are	O
patrolling	EVENT
the	O
streets	O
of	O
Baghdad	O
.	O

There	O
was	O
no	O
independent	O
confirmation	O
of	O
the	O
report	EVENT
by	O
the	O
government-run	O
news	O
agency	O
,	O
which	O
did	O
not	O
say	O
when	O
the	O
reported	O
attempt	EVENT
occurred	EVENT
.	O
'	O
