from	O
a	O
visit	EVENT
with	O
military	O
commanders	O
in	O
Saudi	O
Arabia	O
,	O
administration	O
officials	O
say	EVENT
.	O

Then	O
,	O
a	O
week	O
or	O
so	O
ago	O
,	O
Gen.	O
Schwarzkopf	O
secretly	O
picked	EVENT
Saturday	O
night	O
as	O
the	O
optimal	O
time	O
to	O
start	EVENT
the	O
offensive	EVENT
.	O

The	O
date	O
was	O
unaffected	EVENT
by	O
the	O
last-ditch	O
Soviet	O
peace	O
initiative	EVENT
.	O

The	O
real	O
problem	EVENT
with	O
the	O
Soviet	O
proposals	EVENT
,	O
U.S.	O
officials	O
now	O
say	EVENT
,	O
was	O
that	O
they	O
all	O
would	O
have	O
required	EVENT
lifting	EVENT
economic	O
sanctions	EVENT
against	O
Iraq	O
.	O

The	O
Bush	O
administration	O
considers	EVENT
the	O
sanctions	EVENT
essential	O
to	O
keeping	EVENT
Saddam	O
Hussein	O
under	O
control	EVENT
should	O
he	O
survive	EVENT
the	O
war	EVENT
.	O

Mr.	O
Bush	O
forestalled	EVENT
further	O
diplomatic	O
maneuvering	EVENT
by	O
issuing	EVENT
an	O
ultimatum	EVENT
on	O
behalf	O
of	O
the	O
allies	O
demanding	EVENT
that	O
Iraq	O
withdraw	EVENT
within	O
a	O
week	O
,	O
starting	EVENT
at	O
noon	O
Saturday	O
.	O

Administration	O
aides	O
said	EVENT
that	O
the	O
idea	O
of	O
the	O
ultimatum	EVENT
was	O
Gen.	O
Powell	O
's	O
.	O

He	O
argued	EVENT
setting	EVENT
an	O
explicit	O
deadline	O
for	O
Saddam	O
Hussein	O
to	O
break	EVENT
would	O
,	O
when	O
it	O
was	O
broken	EVENT
,	O
give	EVENT
the	O
U.S.	O
military	O
a	O
clear	O
green	O
light	O
to	O
proceed	EVENT
.	O

In	O
setting	EVENT
out	O
his	O
final	O
challenge	EVENT
to	O
Saddam	O
Hussein	O
,	O
Mr.	O
Bush	O
continued	EVENT
the	O
intensive	O
personal	O
diplomacy	EVENT
he	O
began	EVENT
after	O
the	O
invasion	EVENT
llast	O
August	O
.	O

After	O
cabling	EVENT
world	O
leaders	O
about	O
his	O
intention	EVENT
to	O
give	EVENT
Saddam	O
Hussein	O
a	O
final	O
deadline	O
to	O
exit	EVENT
Kuwait	O
,	O
he	O
offered	EVENT
him	O
a	O
week	O
to	O
withdraw	EVENT
fully	O
,	O
instead	O
of	O
the	O
four	O
days	O
he	O
originally	O
considered	EVENT
,	O
because	O
of	O
objections	EVENT
from	O
some	O
European	O
partners	O
that	O
four	O
days	O
seemed	EVENT
punitive	O
and	O
unrealistic	O
.	O

And	O
when	O
he	O
and	O
President	O
Gorbachev	O
spoke	EVENT
about	O
the	O
decision	EVENT
in	O
a	O
talk	EVENT
lasting	O
nearly	O
an	O
hour	O
,	O
the	O
President	O
took	EVENT
pains	O
to	O
listen	EVENT
to	O
what	O
his	O
counterpart	O
had	O
to	O
say	EVENT
,	O
although	O
he	O
already	O
had	O
decided	EVENT
that	O
the	O
Soviet	O
alternative	O
to	O
the	O
allied	O
deadline	O
was	O
unacceptable	EVENT
.	O

Finally	O
,	O
when	O
Iraq	O
failed	EVENT
to	O
respond	EVENT
to	O
the	O
U.S.	O
ultimatum	EVENT
,	O
Mr.	O
Bush	O
let	EVENT
the	O
ground	O
offensive	EVENT
begin	EVENT
as	O
previously	O
planned	EVENT
Saturday	O
night	O
.	O

The	O
attack	EVENT
was	O
lightning	O
quick	O
,	O
as	O
allied	O
forces	O
punched	EVENT
through	O
tall	O
sand	O
berms	O
on	O
the	O
border	O
and	O
pushed	EVENT
forward	O
into	O
Iraq	O
and	O
Kuwait	O
.	O

U.S.	O
Marines	O
were	O
said	EVENT
to	O
have	O
breached	EVENT
troublesome	O
mine	O
fields	O
along	O
the	O
Iraqi	O
lines	O
but	O
Pentagon	O
officials	O
said	EVENT
no	O
amphibious	O
assault	O
on	O
Kuwait	O
's	O
beaches	O
had	O
begun	EVENT
.	O

Long	O
columns	O
of	O
Iraqi	O
prisoners	O
of	O
war	O
could	O
be	O
seen	EVENT
trudging	EVENT
through	O
the	O
desert	O
toward	O
the	O
allied	O
rear	O
.	O

U.S.	O
commanders	O
said	EVENT
5,500	O
Iraqi	O
prisoners	O
were	O
taken	EVENT
in	O
the	O
first	O
hours	O
of	O
the	O
ground	O
war	EVENT
,	O
though	O
some	O
military	O
officials	O
later	O
said	EVENT
the	O
total	O
may	O
have	O
climbed	EVENT
above	O
8,000	O
.	O

The	O
U.S.	O
hopes	EVENT
its	O
troops	O
will	O
drive	O
Iraqi	O
forces	O
out	O
of	O
Kuwait	O
quickly	O
,	O
leaving	EVENT
much	O
of	O
Iraq	O
's	O
offensive	O
military	O
equipment	O
destroyed	EVENT
or	O
abandoned	EVENT
in	O
Kuwait	O
.	O

It	O
expects	EVENT
that	O
tens	O
of	O
thousands	O
of	O
Iraqi	O
soldiers	O
will	O
surrender	O
to	O
the	O
U.S.	O
and	O
its	O
allies	O
over	O
the	O
the	O
next	O
few	O
days	O
.	O

If	O
the	O
allies	O
succeed	EVENT
,	O
Saddam	O
Hussein	O
will	O
have	O
plunged	O
his	O
country	O
first	O
into	O
a	O
fruitless	O
eight-year-long	O
war	EVENT
against	O
Iran	O
and	O
then	O
into	O
a	O
humiliating	O
war	EVENT
against	O
the	O
U.S.	O
and	O
the	O
allies	O
to	O
defend	EVENT
his	O
conquest	EVENT
of	O
Kuwait	O
,	O
leaving	EVENT
much	O
of	O
his	O
country	O
's	O
military	O
establishment	EVENT
and	O
modern	O
infrastructure	O
in	O
ruins	O
.	O

Meanwhile	O
,	O
the	O
U.S.	O
hopes	EVENT
,	O
economic	O
sanctions	EVENT
and	O
an	O
international	O
arms	O
embargo	EVENT
will	O
remain	O
in	O
effect	O
until	O
Iraq	O
pays	EVENT
war	O
reparations	EVENT
to	O
Kuwait	O
to	O
cover	EVENT
war	O
damages	EVENT
.	O

That	O
would	O
undermine	EVENT
any	O
chances	O
of	O
rebuilding	EVENT
either	O
Iraq	O
or	O
its	O
armed	O
forces	O
in	O
short	O
order	O
as	O
long	O
as	O
Saddam	O
Hussein	O
remains	EVENT
in	O
power	O
.	O

The	O
American	O
hope	O
is	O
that	O
someone	O
from	O
within	O
Iraq	O
,	O
perhaps	O
from	O
the	O
army	O
's	O
professional	O
ranks	O
,	O
will	O
step	O
forward	O
and	O
push	O
Saddam	O
Hussein	O
aside	O
so	O
that	O
the	O
country	O
can	O
begin	O
recovering	O
from	O
the	O
disaster	O
.	O

Outside	O
analysts	O
think	O
Saddam	O
Hussein	O
's	O
position	O
is	O
indeed	O
precarious	O
.	O

``	O
I	O
think	EVENT
frankly	O
Saddam	O
is	O
finished	EVENT
,	O
no	O
matter	O
what	O
happens	O
,	O
''	O
says	EVENT
Christine	O
Helms	O
,	O
a	O
Middle	O
East	O
scholar	O
who	O
has	O
written	EVENT
extensively	O
about	O
Iraq	O
.	O

``	O
These	O
guys	O
simply	O
do	O
n't	O
retire	O
to	O
condos	O
over	O
the	O
Euphrates	O
.	O
''	O

Despite	O
the	O
lack	O
of	O
any	O
obvious	O
successors	O
,	O
the	O
Iraqi	O
leader	O
's	O
internal	O
power	O
base	O
appeared	EVENT
to	O
be	O
narrowing	EVENT
even	O
before	O
the	O
war	EVENT
began	EVENT
.	O

Some	O
analysts	O
say	EVENT
he	O
appeared	EVENT
to	O
be	O
relying	EVENT
on	O
a	O
smaller	O
and	O
smaller	O
circle	O
of	O
close	O
advisers	O
and	O
relatives	O
.	O

If	O
that	O
's	O
true	O
,	O
the	O
narrowing	O
of	O
his	O
support	EVENT
would	O
make	EVENT
it	O
easier	O
for	O
someone	O
to	O
push	EVENT
him	O
aside	O
from	O
within	O
.	O

Yet	O
,	O
paradoxically	O
,	O
the	O
perception	O
that	O
the	O
U.S.	O
wants	EVENT
to	O
destroy	EVENT
Iraq	O
may	O
increase	EVENT
Saddam	O
Hussein	O
's	O
support	EVENT
within	O
the	O
Iraqi	O
military	O
.	O

And	O
the	O
U.S.	O
now	O
will	O
face	O
sharper	O
questions	O
in	O
the	O
Arab	O
world	O
since	O
it	O
did	O
n't	O
back	O
the	O
peace	O
proposals	EVENT
worked	O
out	O
in	O
Moscow	O
.	O

``	O
We	O
looked	EVENT
to	O
the	O
United	O
States	O
,	O
we	O
expected	EVENT
you	O
to	O
have	EVENT
the	O
moral	O
edge	O
,	O
''	O
says	EVENT
Nasser	O
Tahboub	O
,	O
a	O
Jerusalem-born	O
Jordanian	O
who	O
has	EVENT
an	O
American	O
wife	O
and	O
a	O
doctorate	O
in	O
political	O
science	O
from	O
Duke	O
University	O
.	O

``	O
Now	O
we	O
see	EVENT
that	O
edge	O
eroded	EVENT
.	O

For	O
me	O
,	O
it	O
is	O
a	O
great	O
tragedy	EVENT
.	O

For	O
the	O
first	O
time	O
in	O
history	O
,	O
the	O
U.S.	O
has	O
gone	EVENT
to	O
war	EVENT
with	O
an	O
Arab	O
and	O
Muslim	O
nation	O
,	O
and	O
we	O
know	EVENT
a	O
peaceful	O
solution	EVENT
was	O
in	O
reach	EVENT
.	O
''	O

--	O
-	O
Geraldine	O
Brooks	O
in	O
Amman	O
,	O
Jordan	O
,	O
and	O
Craig	O
Forman	O
in	O
Cairo	O
,	O
Egypt	O
,	O
contributed	O
to	O
this	O
article	O
.	O
'	O
