.	O

``	O
No	O
one	O
should	O
doubt	EVENT
our	O
staying	O
power	O
or	O
determination	O
,	O
''	O
he	O
said	EVENT
.	O

The	O
U.S.	O
military	O
buildup	EVENT
in	O
Saudi	O
Arabia	O
continued	EVENT
at	O
fever	O
pace	O
,	O
with	O
Syrian	O
troops	O
now	O
part	EVENT
of	O
a	O
multinational	O
force	O
camped	EVENT
out	O
in	O
the	O
desert	O
to	O
guard	EVENT
the	O
Saudi	O
kingdom	O
from	O
any	O
new	O
thrust	EVENT
by	O
Iraq	O
.	O

In	O
a	O
letter	O
to	O
President	O
Hashemi	O
Rafsanjani	O
of	O
Iran	O
,	O
read	EVENT
by	O
a	O
broadcaster	O
over	O
Baghdad	O
radio	O
,	O
Saddam	O
said	EVENT
he	O
will	O
begin	O
withdrawing	EVENT
troops	O
from	O
Iranian	O
territory	O
on	O
Friday	O
and	O
release	O
Iranian	O
prisoners	O
of	O
war	O
.	O

Iran	O
said	EVENT
an	O
Iraqi	O
diplomatic	O
delegation	O
was	O
en	O
route	EVENT
to	O
Tehran	O
to	O
deliver	EVENT
Saddam	O
's	O
message	O
,	O
which	O
it	O
said	EVENT
it	O
would	O
review	EVENT
``	O
with	O
optimism	O
.	O
''	O

Saddam	O
appeared	EVENT
to	O
accept	EVENT
a	O
border	O
demarcation	O
treaty	EVENT
he	O
had	O
rejected	EVENT
in	O
peace	O
talks	EVENT
following	EVENT
the	O
August	O
1988	O
cease-fire	EVENT
of	O
the	O
eight-year	O
war	EVENT
with	O
Iran	O
.	O

The	O
move	O
seemed	EVENT
aimed	EVENT
at	O
heading	EVENT
off	O
more	O
trouble	EVENT
with	O
Iran	O
,	O
which	O
had	O
condemned	EVENT
Iraq	O
's	O
invasion	EVENT
of	O
Kuwait	O
on	O
Aug.	O
2	O
but	O
also	O
criticized	EVENT
the	O
multinational	O
force	O
dispatched	EVENT
to	O
Saudi	O
Arabia	O
.	O

Saddam	O
said	EVENT
he	O
sought	EVENT
to	O
``	O
turn	EVENT
the	O
gulf	O
into	O
a	O
lake	O
of	O
peace	EVENT
free	EVENT
of	O
foreign	O
fleets	O
and	O
forces	O
that	O
harbor	EVENT
ill	O
intentions	O
against	O
us	O
.	O
''	O

In	O
other	O
developments	O
:	O
_The	O
Pentagon	O
said	EVENT
that	O
Defense	O
Secretary	O
Dick	O
Cheney	O
is	O
considering	EVENT
urging	EVENT
Bush	O
to	O
order	EVENT
a	O
national	O
callup	EVENT
of	O
armed	O
forces	O
reserves	O
for	O
active	O
duty	EVENT
because	O
of	O
the	O
drain	EVENT
on	O
units	O
sending	EVENT
soldiers	O
abroad	O
.	O

Bush	O
can	O
call	EVENT
up	O
to	O
200,000	O
reservists	O
for	O
up	O
to	O
180	O
days	O
without	O
seeking	O
congressional	O
approval	EVENT
.	O

_Soviet	O
Foreign	O
Ministry	O
spokesman	O
Yuri	O
Gremitskikh	O
said	EVENT
special	O
ambassador	O
Mikhail	O
Sytenko	O
left	EVENT
Tuesday	O
for	O
consultations	EVENT
with	O
the	O
governments	O
of	O
Syria	O
,	O
Jordan	O
,	O
Egypt	O
and	O
other	O
Arab	O
countries	O
.	O

Sytenko	O
,	O
a	O
former	O
deputy	O
secretary-general	O
of	O
the	O
United	O
Nations	O
,	O
is	O
also	O
expected	EVENT
to	O
visit	EVENT
Baghdad	O
,	O
Gremitskikh	O
said	EVENT
at	O
a	O
regular	O
news	O
briefing	EVENT
today	O
.	O

_The	O
outlook	O
darkened	EVENT
for	O
about	O
3,000	O
Americans	O
caught	EVENT
in	O
Iraq	O
and	O
Kuwait	O
when	O
Saddam	O
sent	EVENT
his	O
forces	O
into	O
the	O
small	O
,	O
oil-rich	O
sultanate	O
.	O

The	O
Iraqi	O
ambassador	O
to	O
Greece	O
said	EVENT
in	O
Athens	O
the	O
Americans	O
and	O
other	O
stranded	EVENT
foreigners	O
could	O
leave	EVENT
``	O
as	O
soon	O
as	O
the	O
threats	EVENT
from	O
the	O
United	O
States	O
and	O
its	O
allies	O
are	O
eliminated	EVENT
.	O
''	O

ABC	O
quoted	EVENT
an	O
Iraqi	O
Foreign	O
Ministry	O
official	O
in	O
Baghdad	O
as	O
saying	EVENT
Americans	O
in	O
Iraq	O
are	O
``	O
restrictees	O
''	O
who	O
will	O
stay	O
there	O
until	O
the	O
crisis	EVENT
ends	O
.	O

_The	O
Soviet	O
Foreign	O
Ministry	O
said	EVENT
Soviet	O
women	O
,	O
children	O
and	O
invalids	O
would	O
be	O
permitted	EVENT
to	O
leave	EVENT
Iraq	O
.	O

Spokesman	O
Yuri	O
Gremitskikh	O
said	EVENT
the	O
first	O
group	O
of	O
230	O
evacuees	O
was	O
assembling	EVENT
in	O
Baghdad	O
today	O
,	O
but	O
evacuation	EVENT
plans	EVENT
were	O
hampered	EVENT
by	O
desert	O
heat	O
and	O
lack	O
of	O
transportation	O
.	O

Nearly	O
9,000	O
Soviets	O
were	O
among	O
the	O
hundreds	O
of	O
thousands	O
of	O
foreigners	O
trapped	EVENT
in	O
Iraq	O
and	O
Kuwait	O
.	O

Iraq	O
has	O
agreed	EVENT
to	O
allow	EVENT
all	O
880	O
Soviets	O
in	O
Kuwait	O
to	O
leave	EVENT
,	O
but	O
only	O
by	O
a	O
1,200-mile	O
road	O
route	O
through	O
Iraq	O
and	O
to	O
the	O
Iraq-Jordan	O
border	O
.	O

_The	O
British	O
Foreign	O
Office	O
said	EVENT
today	O
conditions	O
in	O
Kuwait	O
appear	EVENT
to	O
be	O
deteriorating	EVENT
.	O

There	O
have	O
been	O
reports	EVENT
of	O
wholesale	O
looting	O
but	O
food	O
and	O
gasoline	O
were	O
still	O
available	EVENT
,	O
said	EVENT
a	O
spokesman	O
,	O
who	O
by	O
custom	O
was	O
not	O
identified	O
.	O

Banks	O
remained	EVENT
closed	EVENT
.	O

_The	O
Iraqi	O
ambassador	O
to	O
Venezuela	O
said	EVENT
on	O
Tuesday	O
that	O
Iraq	O
would	O
retaliate	EVENT
against	O
Venezuela	O
and	O
other	O
OPEC	O
oil	O
cartel	O
members	O
if	O
they	O
boost	EVENT
oil	O
production	O
to	O
fill	EVENT
the	O
gap	O
created	EVENT
by	O
blocked	EVENT
supplies	O
from	O
Iraq	O
and	O
Kuwait	O
.	O

With	O
Kuwait	O
now	O
``	O
annexed	EVENT
,	O
''	O
Iraq	O
has	O
control	EVENT
of	O
20	O
percent	O
of	O
the	O
world	O
's	O
oil	O
reserves	O
.	O

A	O
steep	O
rise	EVENT
in	O
world	O
oil	O
prices	O
followed	O
the	O
Kuwait	O
invasion	EVENT
.	O

The	O
U.N.	O
Security	O
Council	O
on	O
Aug.	O
6	O
ordered	EVENT
a	O
global	O
embargo	EVENT
on	O
trade	O
with	O
Iraq	O
as	O
punishment	EVENT
for	O
seizing	EVENT
Kuwait	O
.	O

Bush	O
then	O
sent	EVENT
U.S.	O
troops	O
and	O
planes	O
to	O
Saudi	O
Arabia	O
,	O
saying	EVENT
Iraqi	O
troops	O
massed	EVENT
nearby	O
in	O
Kuwait	O
threatened	EVENT
Saudi	O
Arabia	O
and	O
its	O
vast	O
oil	O
reserves	O
.	O

Twelve	O
Arab	O
League	O
nations	O
voted	EVENT
for	O
an	O
Arab	O
force	O
to	O
protect	EVENT
Saudi	O
Arabia	O
,	O
with	O
the	O
vanguard	O
of	O
Syria	O
's	O
contingent	O
arriving	EVENT
Tuesday	O
,	O
according	EVENT
to	O
diplomatic	O
sources	O
in	O
Riyadh	O
,	O
the	O
Saudi	O
capital	O
.	O

Egyptian	O
and	O
Moroccan	O
troops	O
are	O
already	O
there	EVENT
.	O

The	O
predominantly	O
Moslem	O
nation	O
of	O
Bangladesh	O
said	EVENT
today	O
its	O
troops	O
would	O
join	EVENT
multinational	O
forces	O
in	O
Saudi	O
Arabia	O
.	O

The	O
size	O
of	O
the	O
contingent	O
was	O
not	O
disclosed	O
.	O

Turkey	O
and	O
Saudi	O
Arabia	O
in	O
effect	O
shut	EVENT
down	O
Iraq	O
's	O
major	O
oil	O
outlets	O
through	O
those	O
countries	O
,	O
but	O
according	EVENT
to	O
Jordanian	O
officials	O
,	O
a	O
smaller	O
line	O
into	O
Jordan	O
remained	EVENT
operating	EVENT
.	O

Truckloads	O
of	O
goods	O
rolled	EVENT
into	O
Iraq	O
from	O
Jordan	O
on	O
Tuesday	O
and	O
Iraqi-bound	O
cargo	O
was	O
unloaded	EVENT
from	O
ships	O
at	O
the	O
Red	O
Sea	O
port	O
ofAqaba	O
despite	O
the	O
U.N.-ordered	O
sanctions	EVENT
.	O

King	O
Hussein	O
was	O
reportedly	O
carrying	EVENT
a	O
message	O
to	O
Bush	O
from	O
Iraq	O
's	O
Saddam	O
,	O
with	O
whom	O
the	O
king	O
met	EVENT
Monday	O
.	O

The	O
monarch	O
will	O
meet	O
Bush	O
on	O
Thursday	O
in	O
Kennebunkport	O
,	O
Maine	O
.	O

Crown	O
Prince	O
Hassan	O
,	O
King	O
Hussein	O
's	O
brother	O
and	O
political	O
adviser	O
,	O
was	O
asked	EVENT
today	O
about	O
the	O
message	O
the	O
king	O
was	O
said	EVENT
to	O
be	O
carrying	EVENT
.	O

In	O
an	O
interview	EVENT
from	O
Jordan	O
on	O
ABC	O
,	O
he	O
declined	EVENT
to	O
discuss	EVENT
details	O
,	O
but	O
said	EVENT
:	O
``	O
I	O
do	O
n't	O
think	O
that	O
his	O
majesty	O
would	O
be	O
traveling	EVENT
at	O
this	O
crucial	O
moment	O
if	O
the	O
Iraqi	O
leadership	O
did	O
not	O
have	O
a	O
rational	O
approach	O
to	O
the	O
future	O
.	O
''	O

A	O
CBS	O
News	O
report	EVENT
citing	EVENT
unidentified	O
Jordanian	O
sources	O
said	EVENT
that	O
Saddam	O
's	O
message	O
called	EVENT
for	O
an	O
international	O
conference	EVENT
to	O
be	O
convened	O
to	O
discuss	EVENT
an	O
Iraqi	O
withdrawal	EVENT
from	O
Kuwait	O
.	O

In	O
exchange	EVENT
,	O
the	O
buildup	EVENT
of	O
U.S.	O
forces	O
in	O
the	O
region	O
would	O
halt	EVENT
.	O

Bush	O
,	O
however	O
,	O
says	EVENT
he	O
sees	EVENT
no	O
short-term	O
hope	O
for	O
a	O
diplomatic	O
solution	O
to	O
the	O
gulf	O
crisis	EVENT
_	O
at	O
least	O
until	O
economic	O
sanctions	O
force	EVENT
Saddam	O
to	O
withdraw	EVENT
his	O
army	O
.	O

Bush	O
held	EVENT
out	O
the	O
prospect	O
of	O
more	O
aid	EVENT
to	O
Jordan	O
if	O
it	O
cooperates	EVENT
with	O
the	O
trade	O
embargo	EVENT
.	O

On	O
Tuesday	O
,	O
the	O
United	O
States	O
and	O
Soviet	O
Union	O
conferred	EVENT
in	O
Washington	O
on	O
putting	EVENT
an	O
anti-Iraq	O
naval	O
blockade	EVENT
under	O
a	O
United	O
Nations	O
umbrella	O
.	O

The	O
United	O
States	O
has	O
provided	EVENT
most	O
of	O
the	O
naval	O
vessels	O
so	O
far	O
to	O
block	O
Iraqi	O
trade	O
,	O
with	O
Britain	O
,	O
West	O
Germany	O
and	O
Australia	O
among	O
the	O
other	O
nations	O
lending	EVENT
support	O
at	O
sea	O
.	O

The	O
embargo	EVENT
is	O
meant	EVENT
to	O
cripple	EVENT
Iraq	O
by	O
cutting	EVENT
off	O
its	O
exports	O
of	O
oil	O
and	O
imports	O
of	O
food	O
and	O
military	O
supplies	O
.	O

Iraq	O
imports	EVENT
about	O
three-quarters	O
of	O
its	O
foodstuffs	O
.	O

U.S.	O
allies	O
and	O
other	O
U.N.	O
members	O
have	O
objected	EVENT
that	O
the	O
Security	O
Council	O
embargo	O
resolution	EVENT
did	O
not	O
specifically	O
authorize	O
such	O
a	O
naval	O
operation	EVENT
.	O

Bush	O
told	EVENT
a	O
news	O
conference	O
on	O
Tuesday	O
that	O
the	O
naval	O
barricade	EVENT
now	O
in	O
force	O
might	O
be	O
extended	EVENT
to	O
Jordan	O
's	O
Aqaba	O
``	O
if	O
it	O
is	O
a	O
hole	O
through	O
which	O
commerce	O
flows	EVENT
''	O
in	O
and	O
out	O
of	O
Iraq	O
.	O

In	O
Saudi	O
Arabia	O
,	O
today	O
is	O
the	O
eighth	O
day	O
of	O
``	O
Desert	O
Shield	O
,	O
''	O
the	O
operation	EVENT
designed	EVENT
to	O
confront	EVENT
an	O
estimated	O
200,000	O
Iraqi	O
soldiers	O
now	O
in	EVENT
Kuwait	O
.	O

Iraq	O
boasts	EVENT
an	O
army	O
of	O
1	O
million	O
members	O
.	O

At	O
least	O
50,000	O
U.S.	O
troops	O
are	O
expected	EVENT
to	O
be	O
committed	O
to	O
Desert	EVENT
Shield	O
within	O
weeks	O
,	O
including	O
Marines	O
,	O
Army	O
air	O
assault	O
forces	O
,	O
paratroopers	O
and	O
infantry	O
.	O

Iraq	O
said	EVENT
it	O
invaded	EVENT
Kuwait	O
because	O
of	O
disputes	EVENT
over	O
oil	O
and	O
money	O
.	O

It	O
accused	EVENT
Kuwait	O
of	O
deliberately	O
slashing	EVENT
Iraqi	O
oil	O
revenues	O
by	O
overproducing	EVENT
oil	O
and	O
driving	EVENT
down	O
prices	O
,	O
among	O
other	O
charges	O
.	O

Iraq	O
has	EVENT
17	O
million	O
residents	O
,	O
and	O
Kuwait	O
about	O
1.9	O
million	O
.	O
'	O
